145.15, 1, orange, Entry
145.41, 1, white, Exit
145.41, 4, white, Entry
145.41, 4, white, Exit
145.41, 2, white, Entry
145.41, 2, white, Exit
145.41, 1, white, Entry
145.41, 1, white, Exit
145.41, 2, white, Entry
145.41, 2, white, Exit
145.41, 1, white, Entry
145.41, 1, orange, Exit
145.41, 4, orange, Entry
145.41, 4, orange, Exit
145.41, 1, orange, Entry
145.70, 1, white, Exit
145.70, 4, white, Entry
145.70, 4, white, Exit
145.70, 2, white, Entry
145.70, 2, white, Exit
145.70, 1, white, Entry
145.70, 1, white, Exit
145.70, 2, white, Entry
145.70, 2, white, Exit
145.70, 1, white, Entry
145.70, 1, orange, Exit
145.70, 4, orange, Entry
145.70, 4, orange, Exit
145.70, 2, orange, Entry
145.70, 2, orange, Exit
145.70, 1, orange, Entry
145.91, 1, white, Exit
145.91, 4, white, Entry
145.91, 4, white, Exit
145.91, 2, white, Entry
145.91, 2, white, Exit
145.91, 1, white, Entry
145.91, 1, white, Exit
145.91, 2, white, Entry
145.91, 2, white, Exit
145.91, 1, white, Entry
145.91, 1, orange, Exit
145.91, 4, orange, Entry
145.91, 4, orange, Exit
145.91, 1, orange, Entry
145.91, 1, orange, Exit
145.91, 2, orange, Entry
146.11, 1, white, Exit
146.11, 4, white, Entry
146.11, 4, white, Exit
146.11, 2, white, Entry
146.11, 2, white, Exit
146.11, 1, white, Entry
146.11, 1, white, Exit
146.11, 2, white, Entry
146.11, 2, white, Exit
146.11, 1, white, Entry
146.11, 1, white, Exit
146.11, 2, white, Entry
146.11, 2, white, Exit
146.11, 1, white, Entry
146.11, 2, orange, Exit
146.11, 4, orange, Entry
146.11, 4, orange, Exit
146.11, 1, orange, Entry
146.33, 1, white, Exit
146.33, 4, white, Entry
146.33, 4, white, Exit
146.33, 2, white, Entry
146.33, 2, white, Exit
146.33, 1, white, Entry
146.33, 1, white, Exit
146.33, 2, white, Entry
146.33, 2, white, Exit
146.33, 1, white, Entry
146.33, 1, white, Exit
146.33, 2, white, Entry
146.33, 2, white, Exit
146.33, 1, white, Entry
146.33, 1, orange, Exit
146.33, 4, orange, Entry
146.33, 4, orange, Exit
146.33, 1, orange, Entry
146.60, 1, white, Exit
146.60, 4, white, Entry
146.60, 4, white, Exit
146.60, 2, white, Entry
146.60, 2, white, Exit
146.60, 1, white, Entry
146.60, 1, white, Exit
146.60, 2, white, Entry
146.60, 2, white, Exit
146.60, 1, white, Entry
146.60, 1, white, Exit
146.60, 2, white, Entry
146.60, 2, white, Exit
146.60, 1, white, Entry
146.60, 1, orange, Exit
146.60, 4, orange, Entry
146.60, 4, orange, Exit
146.60, 1, orange, Entry
146.60, 1, orange, Exit
146.60, 2, orange, Entry
146.60, 2, orange, Exit
146.60, 1, orange, Entry
146.91, 1, white, Exit
146.91, 4, white, Entry
146.91, 4, white, Exit
146.91, 2, white, Entry
146.91, 2, white, Exit
146.91, 1, white, Entry
146.91, 1, white, Exit
146.91, 2, white, Entry
146.91, 2, white, Exit
146.91, 1, white, Entry
146.91, 1, white, Exit
146.91, 2, white, Entry
146.91, 2, white, Exit
146.91, 1, white, Entry
146.91, 1, white, Exit
146.91, 2, white, Entry
146.91, 2, white, Exit
146.91, 1, white, Entry
146.91, 1, orange, Exit
146.91, 4, orange, Entry
146.91, 4, orange, Exit
146.91, 1, orange, Entry
146.91, 1, orange, Exit
146.91, 2, orange, Entry
147.13, 1, white, Exit
147.13, 4, white, Entry
147.13, 4, white, Exit
147.13, 2, white, Entry
147.13, 2, white, Exit
147.13, 1, white, Entry
147.13, 1, white, Exit
147.13, 2, white, Entry
147.13, 2, white, Exit
147.13, 1, white, Entry
147.13, 1, white, Exit
147.13, 2, white, Entry
147.13, 2, white, Exit
147.13, 1, white, Entry
147.13, 2, orange, Exit
147.13, 4, orange, Entry
147.13, 4, orange, Exit
147.13, 1, orange, Entry
147.13, 1, orange, Exit
147.13, 2, orange, Entry
147.37, 1, white, Exit
147.37, 4, white, Entry
147.37, 4, white, Exit
147.37, 2, white, Entry
147.37, 2, white, Exit
147.37, 1, white, Entry
147.37, 1, white, Exit
147.37, 2, white, Entry
147.37, 2, white, Exit
147.37, 1, white, Entry
147.37, 2, orange, Exit
147.37, 4, orange, Entry
147.37, 4, orange, Exit
147.37, 1, orange, Entry
147.37, 1, orange, Exit
147.37, 2, orange, Entry
147.57, 1, white, Exit
147.57, 4, white, Entry
147.57, 4, white, Exit
147.57, 2, white, Entry
147.57, 2, white, Exit
147.57, 1, white, Entry
147.57, 1, white, Exit
147.57, 2, white, Entry
147.57, 2, white, Exit
147.57, 1, white, Entry
147.57, 2, orange, Exit
147.57, 4, orange, Entry
147.57, 4, orange, Exit
147.57, 1, orange, Entry
147.57, 1, orange, Exit
147.57, 2, orange, Entry
147.84, 1, white, Exit
147.84, 4, white, Entry
147.84, 4, white, Exit
147.84, 2, white, Entry
147.84, 2, white, Exit
147.84, 1, white, Entry
147.84, 1, white, Exit
147.84, 2, white, Entry
147.84, 2, white, Exit
147.84, 1, white, Entry
147.84, 1, white, Exit
147.84, 2, white, Entry
147.84, 2, white, Exit
147.84, 1, white, Entry
147.84, 2, orange, Exit
147.84, 4, orange, Entry
147.84, 4, orange, Exit
147.84, 1, orange, Entry
147.84, 1, orange, Exit
147.84, 2, orange, Entry
147.84, 2, orange, Exit
147.84, 1, orange, Entry
148.18, 1, white, Exit
148.18, 3, white, Entry
148.18, 3, white, Exit
148.18, 4, white, Entry
148.18, 4, white, Exit
148.18, 2, white, Entry
148.18, 2, white, Exit
148.18, 1, white, Entry
148.18, 1, white, Exit
148.18, 2, white, Entry
148.18, 2, white, Exit
148.18, 1, white, Entry
148.18, 1, white, Exit
148.18, 2, white, Entry
148.18, 2, white, Exit
148.18, 1, white, Entry
148.18, 1, orange, Exit
148.18, 4, orange, Entry
148.18, 4, orange, Exit
148.18, 1, orange, Entry
148.39, 1, white, Exit
148.39, 4, white, Entry
148.39, 4, white, Exit
148.39, 2, white, Entry
148.39, 2, white, Exit
148.39, 1, white, Entry
148.39, 1, white, Exit
148.39, 2, white, Entry
148.39, 2, white, Exit
148.39, 1, white, Entry
148.39, 1, white, Exit
148.39, 2, white, Entry
148.39, 2, white, Exit
148.39, 1, white, Entry
148.39, 1, orange, Exit
148.39, 4, orange, Entry
148.39, 4, orange, Exit
148.39, 1, orange, Entry
148.62, 1, white, Exit
148.62, 4, white, Entry
148.62, 4, white, Exit
148.62, 2, white, Entry
148.62, 2, white, Exit
148.62, 1, white, Entry
148.62, 1, white, Exit
148.62, 2, white, Entry
148.62, 2, white, Exit
148.62, 1, white, Entry
148.62, 1, white, Exit
148.62, 2, white, Entry
148.62, 2, white, Exit
148.62, 1, white, Entry
148.62, 1, white, Exit
148.62, 2, white, Entry
148.62, 2, white, Exit
148.62, 1, white, Entry
148.62, 1, orange, Exit
148.62, 4, orange, Entry
148.62, 4, orange, Exit
148.62, 1, orange, Entry
148.87, 1, white, Exit
148.87, 4, white, Entry
148.87, 4, white, Exit
148.87, 2, white, Entry
148.87, 2, white, Exit
148.87, 1, white, Entry
148.87, 1, white, Exit
148.87, 2, white, Entry
148.87, 2, white, Exit
148.87, 1, white, Entry
148.87, 1, white, Exit
148.87, 2, white, Entry
148.87, 2, white, Exit
148.87, 1, white, Entry
148.87, 1, orange, Exit
148.87, 4, orange, Entry
148.87, 4, orange, Exit
148.87, 1, orange, Entry
149.17, 1, white, Exit
149.17, 4, white, Entry
149.17, 4, white, Exit
149.17, 2, white, Entry
149.17, 2, white, Exit
149.17, 1, white, Entry
149.17, 1, white, Exit
149.17, 2, white, Entry
149.17, 2, white, Exit
149.17, 1, white, Entry
149.17, 1, white, Exit
149.17, 2, white, Entry
149.17, 2, white, Exit
149.17, 1, white, Entry
149.17, 1, orange, Exit
149.17, 4, orange, Entry
149.17, 4, orange, Exit
149.17, 1, orange, Entry
149.46, 1, white, Exit
149.46, 4, white, Entry
149.46, 4, white, Exit
149.46, 2, white, Entry
149.46, 2, white, Exit
149.46, 1, white, Entry
149.46, 1, white, Exit
149.46, 2, white, Entry
149.46, 2, white, Exit
149.46, 1, white, Entry
149.46, 1, white, Exit
149.46, 2, white, Entry
149.46, 2, white, Exit
149.46, 1, white, Entry
149.46, 1, orange, Exit
149.46, 4, orange, Entry
149.46, 4, orange, Exit
149.46, 1, orange, Entry
149.64, 1, white, Exit
149.64, 4, white, Entry
149.64, 4, white, Exit
149.64, 2, white, Entry
149.64, 2, white, Exit
149.64, 1, white, Entry
149.64, 1, white, Exit
149.64, 2, white, Entry
149.64, 2, white, Exit
149.64, 1, white, Entry
149.64, 1, white, Exit
149.64, 2, white, Entry
149.64, 2, white, Exit
149.64, 1, white, Entry
149.64, 1, orange, Exit
149.64, 4, orange, Entry
149.64, 4, orange, Exit
149.64, 1, orange, Entry
149.85, 1, white, Exit
149.85, 4, white, Entry
149.85, 4, white, Exit
149.85, 2, white, Entry
149.85, 2, white, Exit
149.85, 1, white, Entry
149.85, 1, white, Exit
149.85, 2, white, Entry
149.85, 2, white, Exit
149.85, 1, white, Entry
149.85, 1, white, Exit
149.85, 2, white, Entry
149.85, 2, white, Exit
149.85, 1, white, Entry
149.85, 1, orange, Exit
149.85, 4, orange, Entry
149.85, 4, orange, Exit
149.85, 1, orange, Entry
150.05, 1, white, Exit
150.05, 4, white, Entry
150.05, 4, white, Exit
150.05, 2, white, Entry
150.05, 2, white, Exit
150.05, 1, white, Entry
150.05, 1, white, Exit
150.05, 2, white, Entry
150.05, 2, white, Exit
150.05, 1, white, Entry
150.05, 1, white, Exit
150.05, 2, white, Entry
150.05, 2, white, Exit
150.05, 1, white, Entry
150.05, 1, orange, Exit
150.05, 4, orange, Entry
150.05, 4, orange, Exit
150.05, 1, orange, Entry
150.31, 1, white, Exit
150.31, 4, white, Entry
150.31, 4, white, Exit
150.31, 2, white, Entry
150.31, 2, white, Exit
150.31, 1, white, Entry
150.31, 1, white, Exit
150.31, 2, white, Entry
150.31, 2, white, Exit
150.31, 1, white, Entry
150.31, 1, white, Exit
150.31, 2, white, Entry
150.31, 2, white, Exit
150.31, 1, white, Entry
150.31, 1, orange, Exit
150.31, 4, orange, Entry
150.31, 4, orange, Exit
150.31, 1, orange, Entry
150.74, 1, white, Exit
150.74, 4, white, Entry
150.74, 4, white, Exit
150.74, 2, white, Entry
150.74, 2, white, Exit
150.74, 1, white, Entry
150.74, 1, white, Exit
150.74, 2, white, Entry
150.74, 2, white, Exit
150.74, 1, white, Entry
150.74, 1, orange, Exit
150.74, 4, orange, Entry
150.74, 4, orange, Exit
150.74, 1, orange, Entry
151.11, 1, white, Exit
151.11, 4, white, Entry
151.11, 4, white, Exit
151.11, 2, white, Entry
151.11, 2, white, Exit
151.11, 1, white, Entry
151.11, 1, white, Exit
151.11, 2, white, Entry
151.11, 2, white, Exit
151.11, 1, white, Entry
151.11, 1, orange, Exit
151.11, 4, orange, Entry
151.11, 4, orange, Exit
151.11, 1, orange, Entry
151.44, 1, white, Exit
151.44, 4, white, Entry
151.44, 4, white, Exit
151.44, 2, white, Entry
151.44, 2, white, Exit
151.44, 1, white, Entry
151.44, 1, white, Exit
151.44, 2, white, Entry
151.44, 2, white, Exit
151.44, 1, white, Entry
151.44, 1, white, Exit
151.44, 2, white, Entry
151.44, 1, orange, Exit
151.44, 3, orange, Entry
151.44, 3, orange, Exit
151.44, 4, orange, Entry
151.44, 4, orange, Exit
151.44, 1, orange, Entry
151.82, 2, white, Exit
151.82, 4, white, Entry
151.82, 4, white, Exit
151.82, 2, white, Entry
151.82, 2, white, Exit
151.82, 1, white, Entry
151.82, 1, white, Exit
151.82, 2, white, Entry
151.82, 2, white, Exit
151.82, 1, white, Entry
151.82, 1, white, Exit
151.82, 2, white, Entry
151.82, 1, orange, Exit
151.82, 4, orange, Entry
151.82, 4, orange, Exit
151.82, 1, orange, Entry
152.12, 2, white, Exit
152.12, 4, white, Entry
152.12, 4, white, Exit
152.12, 2, white, Entry
152.12, 2, white, Exit
152.12, 1, white, Entry
152.12, 1, white, Exit
152.12, 2, white, Entry
152.12, 2, white, Exit
152.12, 1, white, Entry
152.12, 1, white, Exit
152.12, 2, white, Entry
152.12, 2, white, Exit
152.12, 1, white, Entry
152.12, 1, orange, Exit
152.12, 3, orange, Entry
152.12, 3, orange, Exit
152.12, 4, orange, Entry
152.12, 4, orange, Exit
152.12, 1, orange, Entry
152.40, 1, white, Exit
152.40, 4, white, Entry
152.40, 4, white, Exit
152.40, 2, white, Entry
152.40, 2, white, Exit
152.40, 1, white, Entry
152.40, 1, white, Exit
152.40, 2, white, Entry
152.40, 2, white, Exit
152.40, 1, white, Entry
152.40, 1, white, Exit
152.40, 2, white, Entry
152.40, 2, white, Exit
152.40, 1, white, Entry
152.40, 1, orange, Exit
152.40, 3, orange, Entry
152.40, 3, orange, Exit
152.40, 4, orange, Entry
152.40, 4, orange, Exit
152.40, 1, orange, Entry
152.70, 1, white, Exit
152.70, 4, white, Entry
152.70, 4, white, Exit
152.70, 2, white, Entry
152.70, 2, white, Exit
152.70, 1, white, Entry
152.70, 1, white, Exit
152.70, 2, white, Entry
152.70, 2, white, Exit
152.70, 1, white, Entry
152.70, 1, white, Exit
152.70, 2, white, Entry
152.70, 2, white, Exit
152.70, 1, white, Entry
152.70, 1, orange, Exit
152.70, 4, orange, Entry
152.70, 4, orange, Exit
152.70, 1, orange, Entry
153.08, 1, white, Exit
153.08, 4, white, Entry
153.08, 4, white, Exit
153.08, 2, white, Entry
153.08, 2, white, Exit
153.08, 1, white, Entry
153.08, 1, white, Exit
153.08, 2, white, Entry
153.08, 2, white, Exit
153.08, 1, white, Entry
153.08, 1, white, Exit
153.08, 2, white, Entry
153.08, 2, white, Exit
153.08, 1, white, Entry
153.08, 1, orange, Exit
153.08, 4, orange, Entry
153.08, 4, orange, Exit
153.08, 1, orange, Entry
153.36, 1, white, Exit
153.36, 4, white, Entry
153.36, 4, white, Exit
153.36, 2, white, Entry
153.36, 2, white, Exit
153.36, 1, white, Entry
153.36, 1, white, Exit
153.36, 2, white, Entry
153.36, 2, white, Exit
153.36, 1, white, Entry
153.36, 1, orange, Exit
153.36, 4, orange, Entry
153.36, 4, orange, Exit
153.36, 1, orange, Entry
153.60, 1, white, Exit
153.60, 4, white, Entry
153.60, 4, white, Exit
153.60, 2, white, Entry
153.60, 2, white, Exit
153.60, 1, white, Entry
153.60, 1, white, Exit
153.60, 2, white, Entry
153.60, 2, white, Exit
153.60, 1, white, Entry
153.60, 1, white, Exit
153.60, 2, white, Entry
153.60, 1, orange, Exit
153.60, 4, orange, Entry
153.60, 4, orange, Exit
153.60, 1, orange, Entry
153.85, 2, white, Exit
153.85, 4, white, Entry
153.85, 4, white, Exit
153.85, 2, white, Entry
153.85, 2, white, Exit
153.85, 1, white, Entry
153.85, 1, white, Exit
153.85, 2, white, Entry
153.85, 2, white, Exit
153.85, 1, white, Entry
153.85, 1, white, Exit
153.85, 2, white, Entry
153.85, 2, white, Exit
153.85, 1, white, Entry
153.85, 1, orange, Exit
153.85, 3, orange, Entry
153.85, 3, orange, Exit
153.85, 4, orange, Entry
153.85, 4, orange, Exit
153.85, 1, orange, Entry
154.10, 1, white, Exit
154.10, 4, white, Entry
154.10, 4, white, Exit
154.10, 2, white, Entry
154.10, 2, white, Exit
154.10, 1, white, Entry
154.10, 1, white, Exit
154.10, 2, white, Entry
154.10, 2, white, Exit
154.10, 1, white, Entry
154.10, 1, white, Exit
154.10, 2, white, Entry
154.10, 2, white, Exit
154.10, 1, white, Entry
154.10, 1, orange, Exit
154.10, 4, orange, Entry
154.10, 4, orange, Exit
154.10, 2, orange, Entry
154.10, 2, orange, Exit
154.10, 4, orange, Entry
154.10, 4, orange, Exit
154.10, 1, orange, Entry
154.43, 1, white, Exit
154.43, 4, white, Entry
154.43, 4, white, Exit
154.43, 2, white, Entry
154.43, 2, white, Exit
154.43, 1, white, Entry
154.43, 1, white, Exit
154.43, 2, white, Entry
154.43, 2, white, Exit
154.43, 1, white, Entry
154.43, 1, white, Exit
154.43, 2, white, Entry
154.43, 1, orange, Exit
154.43, 4, orange, Entry
154.43, 4, orange, Exit
154.43, 2, orange, Entry
154.43, 2, orange, Exit
154.43, 4, orange, Entry
154.43, 4, orange, Exit
154.43, 2, orange, Entry
154.43, 2, orange, Exit
154.43, 1, orange, Entry
154.61, 2, white, Exit
154.61, 4, white, Entry
154.61, 4, white, Exit
154.61, 2, white, Entry
154.61, 2, white, Exit
154.61, 1, white, Entry
154.61, 1, white, Exit
154.61, 2, white, Entry
154.61, 2, white, Exit
154.61, 1, white, Entry
154.61, 1, white, Exit
154.61, 2, white, Entry
154.61, 1, orange, Exit
154.61, 4, orange, Entry
154.61, 4, orange, Exit
154.61, 2, orange, Entry
154.61, 2, orange, Exit
154.61, 4, orange, Entry
154.61, 4, orange, Exit
154.61, 2, orange, Entry
154.61, 2, orange, Exit
154.61, 1, orange, Entry
154.61, 1, orange, Exit
154.61, 2, orange, Entry
154.81, 2, white, Exit
154.81, 3, white, Entry
154.81, 3, white, Exit
154.81, 4, white, Entry
154.81, 4, white, Exit
154.81, 2, white, Entry
154.81, 2, white, Exit
154.81, 1, white, Entry
154.81, 1, white, Exit
154.81, 2, white, Entry
154.81, 2, white, Exit
154.81, 1, white, Entry
154.81, 1, white, Exit
154.81, 2, white, Entry
154.81, 2, white, Exit
154.81, 1, white, Entry
154.81, 1, white, Exit
154.81, 2, white, Entry
154.81, 2, white, Exit
154.81, 1, white, Entry
154.81, 2, orange, Exit
154.81, 4, orange, Entry
154.81, 4, orange, Exit
154.81, 2, orange, Entry
154.81, 2, orange, Exit
154.81, 1, orange, Entry
154.81, 1, orange, Exit
154.81, 2, orange, Entry
155.02, 1, white, Exit
155.02, 3, white, Entry
155.02, 3, white, Exit
155.02, 4, white, Entry
155.02, 4, white, Exit
155.02, 2, white, Entry
155.02, 2, white, Exit
155.02, 1, white, Entry
155.02, 1, white, Exit
155.02, 2, white, Entry
155.02, 2, white, Exit
155.02, 1, white, Entry
155.02, 1, white, Exit
155.02, 2, white, Entry
155.02, 2, white, Exit
155.02, 1, white, Entry
155.02, 2, orange, Exit
155.02, 4, orange, Entry
155.02, 4, orange, Exit
155.02, 2, orange, Entry
155.02, 2, orange, Exit
155.02, 4, orange, Entry
155.02, 4, orange, Exit
155.02, 2, orange, Entry
155.02, 2, orange, Exit
155.02, 1, orange, Entry
155.02, 1, orange, Exit
155.02, 2, orange, Entry
155.27, 1, white, Exit
155.27, 3, white, Entry
155.27, 3, white, Exit
155.27, 4, white, Entry
155.27, 4, white, Exit
155.27, 2, white, Entry
155.27, 2, white, Exit
155.27, 1, white, Entry
155.27, 1, white, Exit
155.27, 2, white, Entry
155.27, 2, white, Exit
155.27, 1, white, Entry
155.27, 1, white, Exit
155.27, 2, white, Entry
155.27, 2, white, Exit
155.27, 1, white, Entry
155.27, 1, white, Exit
155.27, 2, white, Entry
155.27, 2, white, Exit
155.27, 1, white, Entry
155.27, 2, orange, Exit
155.27, 4, orange, Entry
155.27, 4, orange, Exit
155.27, 2, orange, Entry
155.27, 2, orange, Exit
155.27, 4, orange, Entry
155.27, 4, orange, Exit
155.27, 2, orange, Entry
155.27, 2, orange, Exit
155.27, 1, orange, Entry
155.56, 1, white, Exit
155.56, 3, white, Entry
155.56, 3, white, Exit
155.56, 4, white, Entry
155.56, 4, white, Exit
155.56, 2, white, Entry
155.56, 2, white, Exit
155.56, 1, white, Entry
155.56, 1, white, Exit
155.56, 2, white, Entry
155.56, 2, white, Exit
155.56, 1, white, Entry
155.56, 1, white, Exit
155.56, 2, white, Entry
155.56, 2, white, Exit
155.56, 1, white, Entry
155.56, 1, white, Exit
155.56, 2, white, Entry
155.56, 2, white, Exit
155.56, 1, white, Entry
155.56, 1, orange, Exit
155.56, 3, orange, Entry
155.56, 3, orange, Exit
155.56, 4, orange, Entry
155.56, 4, orange, Exit
155.56, 2, orange, Entry
155.56, 2, orange, Exit
155.56, 4, orange, Entry
155.56, 4, orange, Exit
155.56, 2, orange, Entry
155.56, 2, orange, Exit
155.56, 1, orange, Entry
155.72, 1, white, Exit
155.72, 3, white, Entry
155.72, 3, white, Exit
155.72, 4, white, Entry
155.72, 4, white, Exit
155.72, 2, white, Entry
155.72, 2, white, Exit
155.72, 1, white, Entry
155.72, 1, white, Exit
155.72, 2, white, Entry
155.72, 2, white, Exit
155.72, 1, white, Entry
155.72, 1, white, Exit
155.72, 2, white, Entry
155.72, 2, white, Exit
155.72, 1, white, Entry
155.72, 1, white, Exit
155.72, 2, white, Entry
155.72, 2, white, Exit
155.72, 1, white, Entry
155.72, 1, orange, Exit
155.72, 4, orange, Entry
155.72, 4, orange, Exit
155.72, 2, orange, Entry
155.72, 2, orange, Exit
155.72, 4, orange, Entry
155.72, 4, orange, Exit
155.72, 2, orange, Entry
155.72, 2, orange, Exit
155.72, 1, orange, Entry
155.92, 1, white, Exit
155.92, 3, white, Entry
155.92, 3, white, Exit
155.92, 4, white, Entry
155.92, 4, white, Exit
155.92, 2, white, Entry
155.92, 2, white, Exit
155.92, 1, white, Entry
155.92, 1, white, Exit
155.92, 2, white, Entry
155.92, 2, white, Exit
155.92, 1, white, Entry
155.92, 1, white, Exit
155.92, 2, white, Entry
155.92, 2, white, Exit
155.92, 1, white, Entry
155.92, 1, orange, Exit
155.92, 4, orange, Entry
155.92, 4, orange, Exit
155.92, 2, orange, Entry
155.92, 2, orange, Exit
155.92, 4, orange, Entry
155.92, 4, orange, Exit
155.92, 2, orange, Entry
155.92, 2, orange, Exit
155.92, 1, orange, Entry
156.08, 1, white, Exit
156.08, 3, white, Entry
156.08, 3, white, Exit
156.08, 4, white, Entry
156.08, 4, white, Exit
156.08, 2, white, Entry
156.08, 2, white, Exit
156.08, 1, white, Entry
156.08, 1, white, Exit
156.08, 2, white, Entry
156.08, 2, white, Exit
156.08, 1, white, Entry
156.08, 1, orange, Exit
156.08, 4, orange, Entry
156.08, 4, orange, Exit
156.08, 2, orange, Entry
156.08, 2, orange, Exit
156.08, 1, orange, Entry
156.32, 1, white, Exit
156.32, 3, white, Entry
156.32, 3, white, Exit
156.32, 4, white, Entry
156.32, 4, white, Exit
156.32, 2, white, Entry
156.32, 2, white, Exit
156.32, 1, white, Entry
156.32, 1, white, Exit
156.32, 2, white, Entry
156.32, 2, white, Exit
156.32, 1, white, Entry
156.32, 1, white, Exit
156.32, 2, white, Entry
156.32, 2, white, Exit
156.32, 1, white, Entry
156.32, 1, white, Exit
156.32, 2, white, Entry
156.32, 2, white, Exit
156.32, 1, white, Entry
156.32, 1, orange, Exit
156.32, 4, orange, Entry
156.32, 4, orange, Exit
156.32, 2, orange, Entry
156.32, 2, orange, Exit
156.32, 4, orange, Entry
156.32, 4, orange, Exit
156.32, 2, orange, Entry
156.32, 2, orange, Exit
156.32, 1, orange, Entry
156.60, 1, white, Exit
156.60, 3, white, Entry
156.60, 3, white, Exit
156.60, 4, white, Entry
156.60, 4, white, Exit
156.60, 2, white, Entry
156.60, 2, white, Exit
156.60, 1, white, Entry
156.60, 1, white, Exit
156.60, 2, white, Entry
156.60, 2, white, Exit
156.60, 1, white, Entry
156.60, 1, white, Exit
156.60, 2, white, Entry
156.60, 2, white, Exit
156.60, 1, white, Entry
156.60, 1, white, Exit
156.60, 2, white, Entry
156.60, 2, white, Exit
156.60, 1, white, Entry
156.60, 1, orange, Exit
156.60, 4, orange, Entry
156.60, 4, orange, Exit
156.60, 2, orange, Entry
156.60, 2, orange, Exit
156.60, 4, orange, Entry
156.60, 4, orange, Exit
156.60, 2, orange, Entry
156.60, 2, orange, Exit
156.60, 1, orange, Entry
156.88, 1, white, Exit
156.88, 3, white, Entry
156.88, 3, white, Exit
156.88, 4, white, Entry
156.88, 4, white, Exit
156.88, 2, white, Entry
156.88, 2, white, Exit
156.88, 1, white, Entry
156.88, 1, white, Exit
156.88, 2, white, Entry
156.88, 2, white, Exit
156.88, 1, white, Entry
156.88, 1, white, Exit
156.88, 2, white, Entry
156.88, 2, white, Exit
156.88, 1, white, Entry
156.88, 1, white, Exit
156.88, 2, white, Entry
156.88, 2, white, Exit
156.88, 1, white, Entry
156.88, 1, orange, Exit
156.88, 3, orange, Entry
156.88, 3, orange, Exit
156.88, 4, orange, Entry
156.88, 4, orange, Exit
156.88, 2, orange, Entry
156.88, 2, orange, Exit
156.88, 4, orange, Entry
156.88, 4, orange, Exit
156.88, 2, orange, Entry
156.88, 2, orange, Exit
156.88, 1, orange, Entry
157.08, 1, white, Exit
157.08, 3, white, Entry
157.08, 3, white, Exit
157.08, 4, white, Entry
157.08, 4, white, Exit
157.08, 1, white, Entry
157.08, 1, white, Exit
157.08, 2, white, Entry
157.08, 2, white, Exit
157.08, 1, white, Entry
157.08, 1, white, Exit
157.08, 2, white, Entry
157.08, 2, white, Exit
157.08, 1, white, Entry
157.08, 1, orange, Exit
157.08, 3, orange, Entry
157.08, 3, orange, Exit
157.08, 4, orange, Entry
157.08, 4, orange, Exit
157.08, 2, orange, Entry
157.08, 2, orange, Exit
157.08, 4, orange, Entry
157.08, 4, orange, Exit
157.08, 2, orange, Entry
157.08, 2, orange, Exit
157.08, 1, orange, Entry
157.30, 1, white, Exit
157.30, 3, white, Entry
157.30, 3, white, Exit
157.30, 4, white, Entry
157.30, 4, white, Exit
157.30, 1, white, Entry
157.30, 1, white, Exit
157.30, 2, white, Entry
157.30, 2, white, Exit
157.30, 1, white, Entry
157.30, 1, white, Exit
157.30, 2, white, Entry
157.30, 2, white, Exit
157.30, 1, white, Entry
157.30, 1, white, Exit
157.30, 2, white, Entry
157.30, 2, white, Exit
157.30, 1, white, Entry
157.30, 1, orange, Exit
157.30, 3, orange, Entry
157.30, 3, orange, Exit
157.30, 4, orange, Entry
157.30, 4, orange, Exit
157.30, 2, orange, Entry
157.30, 2, orange, Exit
157.30, 4, orange, Entry
157.30, 4, orange, Exit
157.30, 2, orange, Entry
157.30, 2, orange, Exit
157.30, 1, orange, Entry
157.50, 1, white, Exit
157.50, 3, white, Entry
157.50, 3, white, Exit
157.50, 4, white, Entry
157.50, 4, white, Exit
157.50, 1, white, Entry
157.50, 1, white, Exit
157.50, 2, white, Entry
157.50, 2, white, Exit
157.50, 1, white, Entry
157.50, 1, white, Exit
157.50, 2, white, Entry
157.50, 2, white, Exit
157.50, 1, white, Entry
157.50, 1, orange, Exit
157.50, 3, orange, Entry
157.50, 3, orange, Exit
157.50, 4, orange, Entry
157.50, 4, orange, Exit
157.50, 2, orange, Entry
157.50, 2, orange, Exit
157.50, 4, orange, Entry
157.50, 4, orange, Exit
157.50, 2, orange, Entry
157.50, 2, orange, Exit
157.50, 1, orange, Entry
157.75, 1, white, Exit
157.75, 3, white, Entry
157.75, 3, white, Exit
157.75, 4, white, Entry
157.75, 4, white, Exit
157.75, 2, white, Entry
157.75, 2, white, Exit
157.75, 1, white, Entry
157.75, 1, white, Exit
157.75, 2, white, Entry
157.75, 2, white, Exit
157.75, 1, white, Entry
157.75, 1, white, Exit
157.75, 2, white, Entry
157.75, 2, white, Exit
157.75, 1, white, Entry
157.75, 1, orange, Exit
157.75, 3, orange, Entry
157.75, 3, orange, Exit
157.75, 4, orange, Entry
157.75, 4, orange, Exit
157.75, 2, orange, Entry
157.75, 2, orange, Exit
157.75, 4, orange, Entry
157.75, 4, orange, Exit
157.75, 2, orange, Entry
157.75, 2, orange, Exit
157.75, 1, orange, Entry
158.01, 1, white, Exit
158.01, 3, white, Entry
158.01, 3, white, Exit
158.01, 4, white, Entry
158.01, 4, white, Exit
158.01, 2, white, Entry
158.01, 2, white, Exit
158.01, 1, white, Entry
158.01, 1, white, Exit
158.01, 2, white, Entry
158.01, 2, white, Exit
158.01, 1, white, Entry
